date,title,comment,category,article_url
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",نتضرع الى الله ان ينجيهما من كل مكروه و ان يعودوا إلى اهاليهم بالصحة والعافية,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",ولما لا تستعمل السلطات الطائرات المسيرة ( درونات) لتعميق البحث أكثر والتوصل بسرعة إلى المكان  الذي يوجدان فيه.,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية","الله يحفظهم و يحميهم.
يجب على كل من يريد القيام بمثل هذه الجولات ان يصطحب معه مرافق او مرافقين من أولاد المنطقة و كذلك أخد جميع الإحتياطات من دراسة المواقع و الطرقات و اللباس و المعدات الضرورية و كذلك وسائل الإسعافات الأولية و تتبع أحوال الطقس و تجنب المخاطرات الناجمة عن المنحدرات الوعرة و الوديان…",politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",اللهم لا تلحق بهم ضررا و احفظهم بحفظك و نجهم من كل مكروه و أرجعهم لذويهم معافين و سالمين اللهم آمين يارب العالمين,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",نسأل الله لهم السلامة والنجاة من هذا المازق والخروج بسلام لذويهم وأهلهم.,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",لاحول ولاقوة الا بالله ، نسأل الله السلامة له ولزوجته,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",نتمنى أن يعثر عليهما سالمين ، والشكر لكل السلطات والقوات الأمنية على جهودها وتعاونها من أجل العثور على المفقودين، نتمنى لهما النجاة والحفظ من كل مكروه ، يمكن الاستعانة بأجهزة ترصد أرقام احد الهواتف المحمولة التي بحوزتهما للتعرف وتحديد مكانهما،  نسأل الله اللطف في ماجرت به المقادير،,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",أتمنى أن ينتشر وعي استعمال جهاز GPS لتحديد مكان كل سائح يريد التنقل بين أماكن جبلية خطيرة او يريد أن يقوم باي مغامرة سياحية ليسهل تحديد مكانه في اي وضع طارئ وبالتالي لا يصبح البحث عن المفقود عبئا على احد.,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",الزوجين يركبان سيارة ولديه على الاقل هاتفين وكان يتواصلان مع اصدقائهما من خلال الهاتف اضن ان الجهات المختصة قادرة على تحديد الاماكن التي مرو منها قبل انقطاع الاتصال  اخر نقطة قبل اختفاء الاتر الرقمي لهم واعتقد ادا تم استعمال درون  تبحت عن الاشارة الهاتفية سيتم اكتشاف مكانهم هده الحادتة تدكرني بحادت سقوط مروحية الرئيس الايراني بين الجبال وانقطاع الاتصال وتم استخدام درون تركية من نوع بيرقدار للبحت عنهم وقد استطاعت الدرون اكتشاف مكانهم وللمناسبة يتوفر المغرب على العشرات من  درون البيرقدار.,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",المناطق الجبلية كلها اصبحت مليءة بالسكان والمساكن قد يكونون بمنزل .,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",من كل اعماقي اتمنى لهما النجاة و السلامة من كل مكروه . اللهم لا تخيب املهما في الحياة و امل اسرتهيما و امل اصدقائهما و جميع معارفهما,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",يجب الاستعانة بطائرات مروحية مخصصة  لهذا المجال لان المنطقة تعرف جبالا شاهقة ومسالك وعرة  يصعب معها البحث  للظروف الطبيعية الصعبة لذلك بمساعدة  تدخل هذه الطائرات و اجراء مسح كلي في المنطقة التي يتوقع  ان يتواجد بها  المختفيان  مع تسخير آليات المراقبة ومعدات الاستشعار عن بعد يمكن الوصول اليهما  نتمنى أن تسفر هذه الجهود بالعتور عليهما احياء دون اصابات او اضرار,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",سيتم البحث عليهما لان المرأة ألمانية………………..,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية","نتمنى لهما السلامة والعافية، وأن يكون سبب الاختفاء مجرد عطل بسيط في السيارة أو أمر طارئ يمكن تجاوزه. 
لحل هذه المشكلة بسرعة، يمكن استخدام وسائل تقنية بسيطة وفعالة لتحديد موقعهما. تتبع إشارات الهواتف النقالة يُعد من الحلول الأكثر سهولة وفعالية، ويمكن تنفيذه بطريقتين: 
1. من خلال هوائيات شركات الاتصالات: الهواتف المحمولة تتصل تلقائياً بأقرب برج اتصالات، مما يسمح بتحديد الموقع التقريبي بناءً على آخر إشارة التقطها البرج. 
2. باستخدام خاصية “Find My Device” أو خدمات تحديد المواقع مثل Google: معظم الهواتف الحديثة مزودة بأنظمة لتحديد الموقع الجغرافي بدقة. يمكن من خلال حساب Google الخاص بأحدهما التعرف على آخر موقع تم تسجيله قبل انقطاع الإشارة.
هذه الأدوات التكنولوجية قد تُسهم بشكل كبير في العثور عليهما بأسرع وقت ممكن، خاصة إذا تم التعاون بين العائلة والجهات المعنية مثل الشرطة وشركات الاتصالات. نأمل أن يتم العثور عليهما قريباً وهما في أتم صحة وسلامة.",politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",يجب الزام جميع المغامربن والمستكشفين  ومحبي الرحلات الجبلية …التزود بجاز GPS كضرورة  من طرف السلطات.,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",والله لو لم تكن ألمانية. والله ما اعقلو عليها ، هاد الشي علاش ديما تنقول المغاربة  خصوصا تاع المغرب. الغير نافع نهار تواجهكم شي مشكلة كذبو وقولو سياح أجانب. باش السلطات تسمح في النوم تتعها وتنوض تخذم رآه تيخافو من اولاد عيسى,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية","يجب التنسيق مع شركات الاتصالات من اجل تحديد اخر موقع  لهواتف المختفين وتكون تلك هي نقطة انطلاقة البحت والتحري .
نتمى ان يكون الزوجين بخير.",politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",المغامرة في الجبال دون الاطلاع على توقعات احوال الطقس…. ودون اخذ الاحتياطات اللازمة مغامرة غير محمودة العواقب..نتمنى ان يتم العثور عليهم، وهم سالمين.,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية","آش من طائرات عمودية/هلكوبتر ؟؟؟
هل تعرفون المنطقة؟؟
أنا مررت منها صيفا وليس في هذا الوقت، الطائرات لا يمكنها الاشتغال بين فجاج الجبال الضيقة في المنطقة… شوية ديال العقل…وهذه ليست وقت السياحة في جبال أزيلال",politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية","كمواطن مغربي سبق له أن قطع نفس مصار الرحلة يمكنني القول ان تلك الطريق خطرة للغاية فهنالك حزء كبير منها سهل للإنسان أن يتيه فيه، فلا إنسان يسير و لا طير يطير فقط أنت و الغابة، مت زلت أتذكر انني وجدت كلمت (HELP ) مكتوبة بالحجر على الطريق، أتمنى أن يتم العثور عليهما و يجب على السلطات تشكيل فريق يتم تكوينه خصيصا في مجال البحث و الإنقاذ كما في بريطانيا مثلا (SAR, search and rescue team), كما يجب الرجوع إلى أخر نقطة اتصل هاتفيهما الخلوي بالاقط الهوائي كما يستعمل المحققون في جرائم القتل حيث يتم تحديد مكان الناس من هواتفهم.
ان شاء الله سوف يتم إيجادهم و أتمنى ان يكون الجميع بالف خير وصحة وسلامة يارب. مزيدا من الحيطة والحذر",politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",المرجو الدعاء لهم بالسلامة و إرجاعهم سالمين لعائلاتهم و أصدقائهم. يارب,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",يجب على كل سائح ان يغامر لاستكشاف مناطق جبلية واعرة او غابات كثيفة اوالبحر او الصحراء ان يحمل سوار التتبع معه لتسهيل وجوده في حالة فقدانه ،ويكن إجباري على كل مستكشف للأماكن الصعبة ،هذا في مصلحته وعائلته والسلطات والشعب المغربي من طنجة حتى الكويرة والجالية المغربية ،لكي يعيشوا مطمئنين لكي لا يسمع سوء على أي فرد سواء سائح ضيف او مغربي قار ،اللهم اعد هؤلاء الناس إلى عائلتهم بصحة وعافية آمين,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية","نتمنى ان يتم العثور على الزوجين بادن الله ،
وتحاول أن اخيط الأمر ببعض المعلومات المفيدة: ان مجال الجبل يعد صعبا وسريع التغيرات المناخية ومسالكه تحتاج الطيرا جيدا، أرى أن السلطات تتغاضى عن هدا الامر بعض الشيء لأننا نسمع كل سنة عن اختفاءات حوادث مميتة في الجبل وبدون اي استراتيجيات لاحتواء مثل هده المشاكل، والحل بسيط جدا هو انه ما لقيصر لقيصر….ان الجبل له مرشدين سياحيين معتمدين يجب التنبيه لدالك ووقف اي قافلة سياحية بدون مرشد معتمد مكون في مدارس التكوين السياحي، اد من الخجل دائما أن نتقاسم اخبار كهاده في دولة تريد تنظيم كاس العالم، مند الربيع العربي ترك العنان لكل من هب ودب ان يرشد بدون اي اعتماد او تكوين فبدا مند دالك التاريخ السماع الحوادث بالجملة قبل تلك السنة لا نسمع عن الحوادث الا نادرا في عشر سنوات او اكثر، فالسبب ظاهر يجب تشديد المراقبة على وجود المرشد المعتمد في القوافل السياحية",politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",كيف دالك هدا صعب من السبع المستحيلات، فرض مرشد جبلي معتمد لتسلق اي جبل في المغرب,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",والله تتالم لهده الحادتة التي تم تسجيلها في المناطق الوعرة دات مسالك جد صعبة نحن والله متضامنين مع المفقودين ونتمني ان تمر القضية بكل سلام وان يرجعو الي دويهم سالمين والله ولي التوفيق,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية","“وأضاف المسؤول ذاته أن هناك مجهودا يبذل في هذا الإطار من أجل العثور على المفوقدين، سواء كانا حيين أو ميتين، مشيرا إلى أن السلطة الإقليمية في شخص العامل أعطت تعليمات صارمة لمواصلة البحث وتسخير كل الإمكانيات البشرية واللوجيستيكية للعثور عليهما”
يجب بذل المزيد من الجهود العثور عليهما وهما على قيد الحياة بلا أو … و من أجل تحقيق هذا الهدف يتعين على المسؤولين زرع الشيوخ والمقدمين الذين لا تخفى عليهم ناموسة فما بالك بشخصين على متن سيارة بلا شك 4×4.",politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",لقد سبق أن جدا متل هده الحوادت في جبال الاطلس الكبير لساءح اجنبي تم العثور عليه ميتا لوقت غير قليل وفي مكان سحيق يصعب الوصول إليه ولكن يجب اتخاد التدابير اللازمة والضرورية لمتل هده الحوادت السياحية التي غالبا تمر غير محمودة ود ايضا ان طائرات الهليكوبتر الإستكشافية هي التي تبدو صالحة لمتل هده الحوادت السياحية الخاصة,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",زد ايضا ان المرشدين الدين يعملون في ضبط السياحة الجبلية يجب ان يخبرو هم بعدم الخروج في حالة وجود طقس غير سليم مع تساقط الثلوج وتحدير ب وجود مسالك طرقية صعبة او حوادت دات عوامل بشرية  أو تسجيل المنطقة كمنطقة خطر ويجب الابتعاد عنها او ارسال فرق أمنية عند الضرورة.  كدالك نتمني السلامة للجميع,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",نحن نسجل بكل اهتمام دور الوزارة الوصية في تدبير هدا القطاع وحماية الارواح  من كل آفة  دات عامل بشري او بيءي,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:11,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",انصح كل واحد من سكان المغرب العميق حينما تواجهك مخاطر  وانت غير قادر في الجبال، اتصل بالمصالح وقل معي سياح أجانب  وسوف يطيرون بسرعة البرق لنجدتك،اللهم تكذب وتنقذ راسك أو تموت الا قلت ليهم راك مغربي,politique,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:51:14,"إيداع ""ولد الشينوية"" سجن عكاشة",سيماهم على وجوههم استغفر الله العظيم واتوب اليه.للاسف هاد النمادج ضايرين بينا فكل مكان وكيهددو حياتنا بكل صراحة.,politique,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:51:14,"إيداع ""ولد الشينوية"" سجن عكاشة",اللهم ارفع عنا الغباء قبل الوباء و البلاء يا رب العالمين  . أعتقد أن الخاسر الأكبر في هذه الحياة هو ذلك الضفدع الذي قمنا بتشريحه في حصة العلوم الطبيعية؛ فلا هو عاش و لا نحن صرنا علماء . الله يلطف بنا.,politique,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:51:14,"إيداع ""ولد الشينوية"" سجن عكاشة",الساعة بخمسة جنيه و الحسابة بتحسب .,politique,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:51:14,"إيداع ""ولد الشينوية"" سجن عكاشة",الله على راحة. اتهنا شوية. و بردو لينا ودنينا,politique,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
